%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


242;568;624;557;271;539;531;458;343;438;11;12;26;945
243;569;623;556;267;542;535;458;342;438;11;12;26;955
244;568;624;556;265;543;536;458;342;437;11;12;26;975
245;568;624;556;265;540;537;458;343;438;11;12;26;995
246;567;623;557;270;539;534;458;343;438;11;12;27;025
247;568;624;556;270;540;539;457;343;438;11;12;27;035
248;568;625;557;266;540;538;458;342;437;11;12;27;055
249;568;624;557;265;543;536;458;343;437;11;12;27;085
250;568;624;556;270;538;537;458;343;438;11;12;27;095
251;567;624;557;268;539;536;458;342;437;11;12;27;115
252;568;623;557;266;541;537;457;343;438;11;12;27;145
253;568;624;556;268;539;534;457;343;438;11;12;27;165
254;568;624;556;265;544;537;458;342;437;11;12;27;175
255;567;624;556;266;543;538;458;343;438;11;12;27;205
256;568;624;557;264;539;536;458;342;438;11;12;27;225
257;567;624;557;264;543;535;458;342;437;11;12;27;235
258;568;623;557;269;543;537;457;343;438;11;12;27;265
259;568;624;557;265;543;536;457;342;438;11;12;27;275
260;568;624;557;268;540;538;458;343;437;11;12;27;295
261;568;623;557;265;541;536;457;343;438;11;12;27;325
262;567;624;558;267;539;532;457;343;438;11;12;27;345
263;568;624;557;266;541;537;457;343;437;11;12;27;355
264;568;623;557;266;541;536;458;343;438;11;12;27;385
265;568;625;556;266;543;535;457;343;438;11;12;27;395
266;568;625;557;268;541;536;457;342;437;11;12;27;425
267;567;623;557;270;539;535;457;343;438;11;12;27;445
268;568;625;557;265;540;534;458;343;438;11;12;27;465
269;568;624;557;267;539;539;458;342;437;11;12;27;475
270;568;623;556;270;541;535;457;343;438;11;12;27;505
271;568;624;558;265;543;538;457;343;438;11;12;27;525
272;568;624;557;266;541;536;457;342;437;11;12;27;535
273;567;623;557;268;542;538;457;343;438;11;12;27;565
274;567;624;557;267;545;533;458;342;438;11;12;27;575
275;568;624;558;266;542;536;457;343;438;11;12;27;595
276;568;624;556;264;542;536;458;342;437;11;12;27;625
277;568;624;557;267;545;536;457;343;438;11;12;27;645
278;568;624;557;270;541;536;458;342;438;11;12;27;665
279;568;624;557;263;543;536;458;343;437;11;12;27;675
280;568;623;557;266;545;536;458;342;438;11;12;27;705
281;567;624;556;268;539;532;457;343;438;11;12;27;725
282;568;624;556;271;543;536;457;342;437;11;12;27;745
283;568;623;557;265;542;545;458;342;438;11;12;27;765
284;568;624;556;263;541;537;458;342;437;11;12;27;785
285;567;625;557;266;539;536;457;342;438;11;12;27;795
286;568;623;556;268;541;537;458;343;437;11;12;27;825
287;568;624;556;270;541;540;457;342;437;11;12;27;845
288;567;624;556;265;545;537;457;343;437;11;12;27;865
289;568;623;557;271;543;536;458;342;437;11;12;27;895
290;568;624;557;255;543;538;458;342;437;11;12;27;905
291;568;623;556;263;541;537;458;343;438;11;12;27;915
292;568;624;556;274;541;538;457;342;437;11;12;27;945
293;568;624;556;268;543;534;457;343;438;11;12;27;965
294;568;623;557;263;543;535;457;342;438;11;12;27;985
295;568;624;558;265;542;538;457;342;437;11;12;28;005
296;567;624;557;268;541;538;457;342;438;11;12;28;025
297;568;624;556;266;538;535;457;343;438;11;12;28;045
298;568;624;557;268;540;536;458;342;438;11;12;28;065
299;568;625;556;265;543;536;457;343;438;11;12;28;085
300;568;624;557;265;536;534;457;342;438;11;12;28;105
301;568;624;557;267;542;536;457;343;438;11;12;28;125
302;567;625;556;266;541;535;457;343;437;11;12;28;145
303;568;624;556;266;541;534;457;342;438;11;12;28;165
304;568;624;556;266;539;537;457;343;438;11;12;28;185
305;568;624;557;266;540;535;457;343;438;11;12;28;205
306;568;623;557;268;543;535;457;343;438;11;12;28;225
307;568;623;557;267;539;538;457;343;437;11;12;28;245
308;568;624;556;264;544;536;457;343;438;11;12;28;265
309;567;624;557;264;539;534;457;343;438;11;12;28;285
310;569;624;557;266;541;534;457;342;438;11;12;28;305
311;568;624;557;265;541;534;457;343;438;11;12;28;325
312;568;625;557;266;541;536;457;343;437;11;12;28;345
313;568;624;556;265;545;535;458;343;438;11;12;28;365
314;568;624;557;262;539;531;457;342;438;11;12;28;385
315;568;624;558;265;539;537;457;342;437;11;12;28;405
316;568;624;557;265;543;536;457;342;438;11;12;28;425
317;567;624;557;270;541;538;457;343;437;11;12;28;445
318;567;624;558;265;541;535;457;342;437;11;12;28;465
319;568;624;557;265;540;539;458;343;438;11;12;28;485
320;568;623;558;267;543;537;457;342;437;11;12;28;505
321;568;624;558;265;542;538;457;342;437;11;12;28;525
322;567;624;557;269;539;538;457;342;437;11;12;28;545
323;567;624;558;265;543;536;457;342;437;11;12;28;565
324;568;624;557;267;539;536;457;342;437;11;12;28;585
325;568;624;558;265;544;535;457;342;438;11;12;28;605
326;567;624;557;266;541;535;457;343;437;11;12;28;625
327;568;624;557;269;542;536;457;343;437;11;12;28;645
328;567;623;557;269;543;535;457;343;438;11;12;28;665
329;566;624;558;264;542;538;457;343;438;11;12;28;685
330;567;623;557;264;540;534;457;343;438;11;12;28;705
331;567;623;557;264;542;536;457;343;438;11;12;28;725
332;567;623;557;267;539;534;457;343;438;11;12;28;745
333;567;624;557;270;542;539;457;342;438;11;12;28;765
334;568;624;557;266;541;536;457;343;438;11;12;28;785
335;568;624;558;263;540;538;458;343;438;11;12;28;795
336;568;624;557;269;541;536;457;342;438;11;12;28;815
337;567;624;556;265;543;533;457;342;438;11;12;28;835
338;568;624;557;268;541;538;458;343;438;11;12;28;855
339;568;624;558;264;542;535;457;343;438;11;12;28;885
340;567;624;557;265;542;534;458;343;438;11;12;28;905
341;568;624;556;264;539;533;457;343;437;11;12;28;925
342;568;623;557;265;544;534;457;343;437;11;12;28;945
343;568;623;557;265;541;537;457;343;437;11;12;28;965
344;568;623;556;268;541;536;457;343;438;11;12;28;975
345;567;623;557;268;540;536;457;342;438;11;12;29;005
346;568;624;557;266;541;534;457;343;437;11;12;29;025
347;567;624;557;267;538;537;458;343;438;11;12;29;045
348;567;624;558;269;543;536;457;343;438;11;12;29;065
349;568;624;557;268;542;536;457;343;438;11;12;29;085
350;567;623;556;267;542;537;457;342;437;11;12;29;095
351;567;624;557;268;538;537;457;343;437;11;12;29;115
352;568;624;557;267;543;537;457;343;437;11;12;29;145
353;567;623;557;266;539;535;458;343;437;11;12;29;175
354;568;623;557;269;543;534;458;343;437;11;12;29;185
355;567;624;557;267;538;534;457;342;438;11;12;29;205
356;567;624;557;267;539;538;457;343;438;11;12;29;215
357;568;624;557;266;541;538;457;343;437;11;12;29;235
358;567;623;557;265;541;535;457;343;438;11;12;29;265
359;568;624;557;268;541;535;457;343;438;11;12;29;285
360;569;624;557;268;543;536;457;342;437;11;12;29;295
361;569;623;556;265;544;538;457;343;438;11;12;29;325
362;568;624;557;266;542;537;457;343;438;11;12;29;345
363;568;624;556;270;541;538;458;343;437;11;12;29;355
364;567;623;557;264;538;538;458;343;438;11;12;29;385
365;568;624;556;268;539;536;457;343;438;11;12;29;405
366;568;624;556;267;544;539;457;343;438;11;12;29;415
367;568;623;556;267;540;535;458;343;438;11;12;29;445
368;567;624;557;265;541;538;457;343;438;11;12;29;465
369;568;623;557;267;541;536;457;343;437;11;12;29;475
370;567;623;557;270;544;535;457;343;438;11;12;29;505
371;568;623;557;265;541;538;457;343;437;11;12;29;515
372;568;623;557;265;542;530;457;343;437;11;12;29;545
373;567;623;557;266;543;536;457;343;437;11;12;29;565
374;568;624;557;269;539;535;458;343;438;11;12;29;585
375;568;623;556;264;543;539;457;344;437;11;12;29;595
376;568;623;557;269;539;536;457;342;438;11;12;29;625
377;567;624;557;269;542;538;457;343;438;11;12;29;635
378;568;623;557;266;540;535;457;343;437;11;12;29;665
379;567;623;557;266;541;536;457;343;438;11;12;29;685
380;568;624;557;265;541;538;457;343;438;11;12;29;705
381;568;624;557;267;542;535;457;343;437;11;12;29;715
382;567;623;557;266;541;536;457;343;438;11;12;29;745
383;568;623;557;266;540;538;457;342;438;11;12;29;765
384;568;624;557;264;540;536;458;343;437;11;12;29;775
385;567;624;557;268;540;535;457;343;438;11;12;29;805
386;568;624;557;265;542;535;457;343;438;11;12;29;825
387;568;622;557;272;542;532;458;343;437;11;12;29;835
388;567;623;557;265;542;536;458;343;438;11;12;29;865
389;568;623;557;269;541;536;458;343;438;11;12;29;885
390;568;623;557;265;541;539;458;343;437;11;12;29;905
391;567;624;557;266;538;537;457;343;437;11;12;29;925
392;568;623;557;266;542;535;457;343;437;11;12;29;945
393;568;623;557;263;541;536;458;343;438;11;12;29;955
394;567;623;557;265;541;537;457;343;438;11;12;29;985
395;568;623;556;267;538;537;457;343;437;11;12;30;005
396;568;623;557;267;543;537;458;343;438;11;12;30;025
397;567;623;558;268;543;536;457;343;438;11;12;30;035
398;567;623;557;266;545;537;457;343;437;11;12;30;065
399;568;622;557;269;543;534;457;343;438;11;12;30;085
400;568;623;557;267;543;537;457;343;438;11;12;30;105
401;568;623;556;262;537;534;457;343;438;11;12;30;125
402;567;623;557;268;542;531;458;342;438;11;12;30;155
403;568;625;558;264;538;538;458;343;437;11;12;30;165
404;568;623;558;266;541;538;457;343;438;11;12;30;175
405;566;623;557;261;543;536;457;343;438;11;12;30;205
406;568;623;558;262;549;538;458;343;438;11;12;30;225
407;568;623;557;272;542;537;458;343;438;11;12;30;245
408;567;623;557;262;539;536;458;343;438;11;12;30;265
409;568;623;557;266;543;537;458;342;438;11;12;30;285
410;567;623;556;270;540;538;458;343;438;11;12;30;305
411;568;623;557;269;542;535;458;343;438;11;12;30;325
412;568;623;557;267;541;533;458;342;438;11;12;30;345
413;568;623;557;267;544;537;458;342;438;11;12;30;365
414;568;623;557;265;541;533;458;341;438;11;12;30;385
415;568;623;557;265;542;536;457;342;437;11;12;30;405
416;568;623;557;264;539;537;457;343;437;11;12;30;435
417;567;624;558;264;542;534;457;342;437;11;12;30;455
418;567;623;558;257;537;534;458;342;437;11;12;30;465
419;567;624;557;267;541;533;457;343;437;11;12;30;485
420;568;623;558;269;539;536;458;343;437;11;12;30;505
421;568;624;558;264;541;538;458;342;438;11;12;30;525
422;567;624;558;269;541;536;458;343;438;11;12;30;545
423;568;624;558;266;541;534;457;342;438;11;12;30;565
424;568;624;558;273;540;538;458;342;438;11;12;30;585
425;567;623;556;261;539;532;457;344;437;11;12;30;605
426;568;624;557;269;541;536;457;343;438;11;12;30;625
427;568;623;558;266;544;536;457;342;437;11;12;30;645
428;568;624;557;266;539;539;457;343;437;11;12;30;665
429;567;624;558;260;538;534;457;342;437;11;12;30;685
430;568;623;558;265;541;539;457;343;437;11;12;30;705
431;569;623;557;267;541;538;458;343;437;11;12;30;725
432;568;624;558;265;542;534;458;342;437;11;12;30;745
433;568;623;558;268;538;534;457;342;437;11;12;30;765
434;568;623;558;265;541;536;458;342;437;11;12;30;785
435;568;623;557;265;537;534;458;342;437;11;12;30;805
436;568;623;557;267;542;538;457;343;437;11;12;30;825
437;568;623;557;269;543;536;458;343;437;11;12;30;845
438;568;625;557;264;541;538;457;342;437;11;12;30;865
439;569;624;558;267;541;538;458;343;437;11;12;30;885
440;567;624;558;266;541;539;458;342;437;11;12;30;905
441;568;623;557;268;542;532;458;342;438;11;12;30;925
442;567;625;557;268;540;534;458;343;438;11;12;30;945
443;569;624;557;269;545;536;457;343;438;11;12;30;965
444;568;623;558;265;538;540;459;342;437;11;12;30;985
445;568;624;557;258;526;534;458;342;435;11;12;31;005
446;568;623;558;245;524;534;459;340;426;11;12;31;025
447;569;624;558;253;536;537;461;340;417;11;12;31;045
448;567;625;557;187;548;513;461;340;415;11;12;31;065
449;568;626;557;210;530;532;460;338;411;11;12;31;085
450;568;627;558;239;548;539;463;335;407;11;12;31;105
451;569;627;557;244;557;539;462;334;404;11;12;31;125
452;568;626;558;244;561;531;459;335;401;11;12;31;145
453;569;628;558;250;557;532;456;338;397;11;12;31;165
454;568;629;557;260;577;531;454;341;393;11;12;31;185
455;569;629;558;270;588;548;453;343;386;11;12;31;205
456;570;631;558;280;604;549;451;342;374;11;12;31;225
457;569;631;558;285;611;534;452;342;363;11;12;31;235
458;571;633;559;289;626;533;450;341;354;11;12;31;255
459;571;635;559;302;650;533;446;339;347;11;12;31;285
460;572;635;558;311;663;544;448;336;340;11;12;31;305
461;573;638;559;298;676;556;454;334;334;11;12;31;325
462;575;639;559;303;689;548;457;336;332;11;12;31;335
463;575;640;560;309;695;544;459;338;328;11;12;31;365
464;578;642;559;313;691;548;461;342;326;11;12;31;375
465;580;644;560;329;696;539;460;346;329;11;12;31;395
466;580;645;560;345;701;539;460;350;336;11;12;31;425
467;584;646;560;358;706;550;459;351;338;11;12;31;445
468;585;646;560;379;698;550;458;349;346;11;12;31;455
469;586;647;560;378;687;531;460;344;358;11;12;31;485
470;587;648;560;395;699;529;461;336;371;11;12;31;495
471;589;648;560;401;712;545;461;328;378;11;12;31;515
472;588;648;560;393;733;541;460;332;387;11;12;31;545
473;590;649;562;408;744;557;464;344;390;11;12;31;555
474;591;649;561;431;728;563;482;357;384;11;12;31;575
475;592;649;561;462;766;588;462;379;359;11;12;31;605
476;594;650;561;412;755;587;462;381;367;11;12;31;625
477;594;650;561;456;762;563;478;371;370;11;12;31;635
478;595;650;562;433;801;542;477;367;368;11;12;31;665
479;598;650;562;433;775;520;471;365;380;11;12;31;685
480;598;650;562;473;766;536;458;361;397;11;12;31;705
481;599;650;562;489;812;544;453;351;402;11;12;31;735
482;599;651;562;476;752;546;444;351;407;11;12;31;745
483;600;650;562;448;825;562;441;349;411;11;12;31;765
484;601;650;561;465;798;556;438;346;410;11;12;31;785
485;601;650;561;484;787;543;442;349;411;11;12;31;805
486;601;650;561;490;699;510;462;349;406;11;12;31;825
487;602;650;561;530;836;534;459;354;412;11;12;31;845
488;603;649;561;520;811;535;459;354;416;11;12;31;855
489;603;650;562;513;785;515;460;350;417;11;12;31;885
490;604;650;561;494;794;550;459;342;422;11;12;31;905
491;604;650;561;497;758;541;456;341;419;11;12;31;925
492;604;649;562;497;792;548;457;338;421;11;12;31;945
493;605;650;561;503;798;540;457;339;423;11;12;31;965
494;605;650;561;505;792;526;457;340;425;11;12;31;975
495;605;649;561;506;792;530;457;340;426;11;12;32;005
496;606;650;561;501;787;532;457;340;425;11;12;32;025
497;605;649;561;513;787;532;457;339;421;11;12;32;045
498;606;649;561;521;797;534;457;338;422;11;12;32;065
499;606;650;560;524;795;533;456;340;435;11;12;32;085
500;606;649;561;527;796;533;458;337;438;11;12;32;105
501;606;649;561;523;805;530;458;334;437;11;12;32;125
502;606;649;561;511;792;539;457;335;436;11;12;32;145
503;607;649;561;515;793;541;457;337;437;11;12;32;155
504;606;649;561;520;787;536;457;337;437;11;12;32;185
505;606;649;561;516;793;537;457;335;437;11;12;32;205
506;607;650;560;519;789;539;458;336;437;11;12;32;215
507;606;649;561;520;791;526;458;332;437;11;12;32;245
508;606;649;560;520;798;530;458;333;437;11;12;32;265
509;606;649;561;516;790;534;457;336;437;11;12;32;285
510;606;649;560;508;796;537;458;341;437;11;12;32;295
511;607;649;560;516;790;536;457;342;436;11;12;32;325
512;606;649;560;521;795;538;458;342;437;11;12;32;345
513;606;650;561;514;796;536;458;342;438;11;12;32;365
514;607;650;560;515;793;535;458;342;438;11;12;32;385
515;606;649;560;517;791;534;458;342;438;11;12;32;405
516;606;650;561;516;793;538;458;342;437;11;12;32;425
517;606;650;561;518;793;536;457;343;437;11;12;32;445
518;606;649;560;520;792;532;457;343;437;11;12;32;465
519;606;649;561;519;791;536;457;343;437;11;12;32;485
520;606;649;561;517;793;535;457;343;437;11;12;32;505
521;606;650;561;519;793;538;458;343;437;11;12;32;525
522;606;651;559;522;789;534;458;343;438;11;12;32;545
523;606;650;559;517;795;537;458;343;438;11;12;32;565
524;606;650;560;511;796;558;457;340;437;11;12;32;585
525;606;650;561;521;785;543;457;335;437;11;12;32;605
526;605;649;561;523;794;528;456;343;435;11;12;32;625
527;606;650;561;518;793;534;459;342;439;11;12;32;645
528;606;649;561;524;798;538;456;342;435;11;12;32;665
529;605;648;561;523;789;528;458;343;438;11;12;32;685
530;605;649;561;514;791;539;459;343;438;11;12;32;715
531;606;650;561;519;797;535;457;343;437;11;12;32;725
532;606;648;560;521;792;532;457;343;437;11;12;32;745
533;605;648;561;516;792;536;458;342;438;11;12;32;765
534;606;648;561;514;791;536;457;343;437;11;12;32;785
535;607;649;561;516;791;538;457;342;437;11;12;32;805
536;606;648;561;520;789;531;458;342;437;11;12;32;825
537;606;648;560;516;791;538;458;343;438;11;12;32;845
538;606;648;561;515;789;537;457;343;437;11;12;32;865
539;606;649;561;520;789;536;457;343;437;11;12;32;885
540;606;649;561;516;789;534;458;342;438;11;12;32;905
541;606;649;560;517;794;535;458;343;437;11;12;32;925
542;606;649;561;518;793;534;457;343;437;11;12;32;945
543;606;649;560;516;793;536;458;343;437;11;12;32;965
544;606;649;560;516;793;535;457;342;437;11;12;32;995
545;605;649;560;519;792;534;457;342;437;11;12;33;015
546;605;649;561;518;795;536;458;342;437;11;12;33;025
547;606;650;561;513;793;537;457;343;437;11;12;33;045
548;607;649;561;516;793;536;457;343;437;11;12;33;065
549;608;649;561;516;795;535;457;343;437;11;12;33;085
550;605;649;561;516;792;539;457;343;437;11;12;33;105
551;606;649;560;518;792;536;458;343;437;11;12;33;125
552;607;649;561;516;793;538;457;342;437;11;12;33;145
553;606;649;561;517;789;535;457;343;438;11;12;33;165
554;606;649;560;518;795;536;457;343;437;11;12;33;185
555;606;649;561;519;793;536;458;343;437;11;12;33;205
556;606;649;561;516;794;535;458;343;438;11;12;33;225
557;606;649;561;516;791;532;457;343;437;11;12;33;245
558;606;649;561;520;798;533;458;343;437;11;12;33;265
559;605;649;561;521;794;537;458;343;437;11;12;33;285
560;606;649;561;518;790;536;457;343;437;11;12;33;305
561;606;649;561;517;794;534;458;343;437;11;12;33;325
562;606;650;561;520;788;534;458;343;437;11;12;33;345
563;606;649;561;520;793;534;457;343;437;11;12;33;365
564;606;649;561;519;792;539;458;343;437;11;12;33;375
565;606;649;561;517;792;536;458;343;437;11;12;33;405
566;607;649;561;520;793;536;457;343;437;11;12;33;415
567;606;649;561;521;795;535;458;343;437;11;12;33;445
568;606;649;561;518;794;534;457;342;437;11;12;33;455
569;605;649;561;519;793;533;457;343;438;11;12;33;485
570;606;649;560;521;791;539;458;343;437;11;12;33;505
571;606;649;560;517;793;535;457;343;437;11;12;33;515
572;605;649;561;519;793;538;458;343;437;11;12;33;545
573;606;649;561;519;795;534;457;342;437;11;12;33;565
574;606;649;561;517;794;538;457;343;437;11;12;33;575
575;606;649;561;515;791;535;458;343;437;11;12;33;605
576;606;649;561;516;792;538;458;343;437;11;12;33;625
577;606;649;560;516;792;536;457;343;438;11;12;33;635
578;606;649;561;516;788;535;457;343;437;11;12;33;665
579;607;649;560;513;792;537;457;342;438;11;12;33;685
580;606;649;559;516;792;537;457;342;437;11;12;33;695
581;605;649;560;516;794;538;457;343;437;11;12;33;725
582;606;649;561;520;794;538;458;343;437;11;12;33;735
583;607;650;561;515;792;533;457;342;437;11;12;33;765
584;606;649;560;517;793;537;458;343;437;11;12;33;785
585;607;649;561;516;790;535;457;343;437;11;12;33;805
586;606;649;561;517;794;536;457;342;437;11;12;33;815
587;606;649;561;519;793;537;457;343;438;11;12;33;845
588;607;649;560;519;793;537;458;343;437;11;12;33;855
589;607;649;560;518;793;538;458;342;437;11;12;33;885
590;606;649;561;517;789;536;456;343;437;11;12;33;905
591;606;649;561;516;792;538;456;342;438;11;12;33;925
592;606;649;561;517;791;536;458;342;437;11;12;33;935
593;606;649;561;515;796;537;456;343;438;11;12;33;965
594;606;649;561;517;792;537;456;343;438;11;12;33;985
595;606;650;560;517;791;538;458;343;438;11;12;33;995
596;606;649;560;519;792;536;456;342;438;11;12;34;025
597;606;649;561;519;789;536;456;343;438;11;12;34;045
598;606;649;561;517;795;536;458;342;437;11;12;34;055
599;605;649;561;517;791;536;456;343;438;11;12;34;085
600;606;649;560;513;794;538;457;343;438;11;12;34;105
601;606;649;560;520;793;536;457;342;437;11;12;34;125
602;605;649;561;517;792;538;457;343;438;11;12;34;145
603;606;650;560;515;794;534;457;343;438;11;12;34;165
604;606;649;561;520;794;536;458;342;437;11;12;34;185
605;606;649;561;519;793;539;457;342;438;11;12;34;205
606;606;649;560;516;792;537;457;343;438;11;12;34;225
607;606;649;561;518;793;534;457;342;437;11;12;34;245
608;606;649;561;516;793;536;457;343;437;11;12;34;265
609;606;649;561;520;791;538;457;343;437;11;12;34;295
610;606;649;561;520;792;538;457;342;437;11;12;34;305
611;606;650;561;517;791;536;457;342;437;11;12;34;325
612;606;649;561;521;792;541;457;343;437;11;12;34;345
613;606;649;561;517;794;534;457;343;438;11;12;34;365
614;606;649;561;518;791;536;457;343;438;11;12;34;385
615;608;649;559;520;793;534;457;343;438;11;12;34;405
616;606;649;560;516;793;537;457;342;437;11;12;34;425
617;607;649;560;525;794;536;457;342;437;11;12;34;445
618;607;649;561;520;793;536;457;343;437;11;12;34;465
619;606;649;560;519;792;535;457;342;438;11;12;34;485
620;607;649;561;517;794;536;457;342;437;11;12;34;505
621;606;650;560;518;791;540;457;342;437;11;12;34;525
622;606;649;561;516;794;536;458;342;437;11;12;34;545
623;606;649;561;517;792;536;457;342;437;11;12;34;565
624;607;649;561;517;793;536;457;342;437;11;12;34;585
625;606;649;561;517;793;538;458;342;437;11;12;34;605
626;606;649;560;520;790;537;458;342;437;11;12;34;625
627;606;649;560;519;795;536;457;342;438;11;12;34;645
628;606;649;561;517;794;535;457;342;437;11;12;34;665
629;606;649;561;519;793;537;457;342;437;11;12;34;685
630;606;650;561;516;793;534;457;342;437;11;12;34;705
631;606;650;561;520;793;535;457;341;437;11;12;34;725
632;606;650;560;517;792;536;457;342;437;11;12;34;745
633;606;649;561;515;795;538;457;342;437;11;12;34;765
634;606;649;561;517;794;534;457;342;437;11;12;34;785
635;606;649;560;522;791;536;457;342;437;11;12;34;805
636;606;649;561;514;792;538;457;342;437;11;12;34;825
637;606;649;560;519;791;536;457;342;437;11;12;34;845
638;607;649;561;516;793;540;457;342;437;11;12;34;865
639;607;649;561;515;793;538;457;343;437;11;12;34;885
640;606;649;560;517;793;534;457;342;437;11;12;34;905
641;607;649;561;516;793;537;457;342;437;11;12;34;925
642;608;649;560;518;794;536;457;342;437;11;12;34;945
643;606;649;561;517;790;537;457;342;437;11;12;34;965
644;606;649;561;515;792;537;457;342;437;11;12;34;985
645;606;649;561;519;792;536;456;342;437;11;12;35;005
646;606;649;561;516;792;538;456;342;437;11;12;35;025
647;606;649;561;517;789;538;457;343;437;11;12;35;045
648;604;649;560;519;793;536;457;343;437;11;12;35;065
649;608;649;560;520;793;538;457;343;437;11;12;35;085
650;605;649;561;516;792;533;457;343;437;11;12;35;105
651;605;650;559;513;793;538;457;342;437;11;12;35;125
652;607;649;560;520;789;536;457;343;437;11;12;35;145
653;606;649;561;517;791;536;458;343;437;11;12;35;165
654;606;649;561;518;795;537;458;343;437;11;12;35;185
655;606;649;561;518;790;536;457;343;437;11;12;35;205
656;607;649;561;516;791;537;457;343;437;11;12;35;225
657;606;649;561;514;794;537;457;342;437;11;12;35;245
658;606;650;561;518;797;536;457;343;437;11;12;35;265
659;606;649;561;519;791;535;458;343;437;11;12;35;285
660;606;649;561;520;791;536;457;343;437;11;12;35;305
661;606;649;561;521;789;536;457;343;437;11;12;35;325
662;606;649;561;517;793;534;457;342;437;11;12;35;345
663;607;649;561;515;793;537;458;343;437;11;12;35;365
664;606;649;561;517;790;538;458;342;437;11;12;35;385
665;606;649;560;518;791;538;457;343;437;11;12;35;405
666;606;649;561;517;792;537;457;343;437;11;12;35;425
667;607;650;561;517;789;533;457;342;437;11;12;35;445
668;606;649;561;520;796;535;457;343;437;11;12;35;465
669;606;649;561;521;795;536;457;343;437;11;12;35;485
670;606;648;561;518;794;538;457;342;437;11;12;35;495
671;606;649;561;518;794;540;457;343;437;11;12;35;515
672;606;649;561;520;790;537;457;343;437;11;12;35;545
673;605;649;561;518;791;537;457;342;437;11;12;35;565
674;606;649;561;519;791;541;457;342;437;11;12;35;585
675;605;649;560;514;793;536;457;342;437;11;12;35;595
676;606;649;561;517;791;535;458;343;437;11;12;35;625
677;606;649;561;517;794;534;457;342;437;11;12;35;635
678;606;650;561;518;789;538;457;342;437;11;12;35;655
679;606;649;561;519;793;538;457;343;437;11;12;35;685
680;606;649;560;515;794;540;458;343;437;11;12;35;705
681;607;649;561;517;791;538;457;342;437;11;12;35;715
682;606;650;561;515;793;536;457;343;437;11;12;35;745
683;606;649;561;514;792;535;457;343;438;11;12;35;765
684;606;649;560;517;793;540;457;342;437;11;12;35;785
685;606;649;561;520;791;539;457;342;437;11;12;35;795
686;605;649;561;517;792;535;457;343;437;11;12;35;825
687;606;649;561;517;793;534;457;342;437;11;12;35;845
688;607;649;560;520;790;536;457;342;437;11;12;35;855
689;606;649;561;520;794;537;457;343;438;11;12;35;885
690;606;649;561;514;788;534;457;343;437;11;12;35;905
691;606;649;560;517;795;538;457;342;437;11;12;35;915
692;606;649;561;518;791;539;457;343;437;11;12;35;945
693;606;649;561;513;792;535;457;343;437;11;12;35;965
694;606;649;561;520;792;536;457;342;437;11;12;35;975
695;606;649;560;520;793;536;457;343;437;11;12;36;005
696;606;649;561;517;791;535;457;343;437;11;12;36;015
697;606;649;561;516;793;535;457;342;437;11;12;36;045
698;606;649;561;515;796;538;457;343;437;11;12;36;065
699;606;649;561;515;792;537;457;343;437;11;12;36;085
700;606;649;562;516;789;539;457;342;437;11;12;36;105
701;606;650;561;520;787;534;457;343;437;11;12;36;125
702;605;649;561;518;794;537;457;343;437;11;12;36;145
703;606;649;561;517;791;537;457;342;437;11;12;36;165
704;606;649;561;518;789;536;457;342;437;11;12;36;185
705;606;649;561;513;791;535;457;343;437;11;12;36;205
706;606;649;561;517;794;539;457;342;437;11;12;36;225
707;605;649;561;518;790;537;457;342;437;11;12;36;245
708;606;649;561;517;790;537;458;343;437;11;12;36;265
709;606;649;560;517;795;535;457;343;437;11;12;36;285
710;607;649;561;517;796;534;457;342;437;11;12;36;305
711;606;649;560;515;790;536;457;342;437;11;12;36;325
712;606;649;561;517;793;538;457;343;437;11;12;36;345
713;606;649;561;519;788;536;457;342;437;11;12;36;365
714;606;649;560;515;791;536;457;343;437;11;12;36;385
715;606;649;560;517;794;538;457;343;437;11;12;36;405
716;606;649;561;517;790;536;457;343;437;11;12;36;425
717;606;650;561;515;792;538;457;343;437;11;12;36;445
718;605;649;561;520;790;535;457;343;437;11;12;36;465
719;606;649;561;520;791;536;457;343;437;11;12;36;485
720;606;649;560;517;792;536;457;343;437;11;12;36;505
721;606;649;561;518;793;533;457;343;437;11;12;36;525
722;607;649;560;518;793;535;457;342;437;11;12;36;545
723;605;649;561;519;792;533;457;343;437;11;12;36;575
724;606;649;561;515;793;535;457;343;438;11;12;36;585
725;606;649;560;519;790;535;457;343;437;11;12;36;605
726;605;649;561;517;795;536;457;343;437;11;12;36;625
727;606;649;560;516;790;539;457;343;437;11;12;36;645
728;605;649;560;516;795;534;457;342;437;11;12;36;665
729;605;649;561;517;789;536;457;343;437;11;12;36;685
730;606;649;560;519;792;536;457;343;437;11;12;36;705
731;606;649;560;517;792;538;457;342;438;11;12;36;715
732;606;649;560;523;792;534;457;343;437;11;12;36;745
733;606;649;561;518;792;537;457;343;437;11;12;36;765
734;606;649;560;517;792;538;457;343;437;11;12;36;785
735;606;649;561;517;792;536;457;343;437;11;12;36;805
736;606;649;560;520;793;534;457;343;437;11;12;36;835
737;606;649;560;512;791;538;457;342;437;11;12;36;855
738;606;649;560;518;791;538;457;342;437;11;12;36;865
