%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


19035;576;593;564;365;313;536;432;325;484;11;18;42;838
19036;577;593;565;361;307;537;436;322;486;11;18;42;858
19037;577;591;565;366;295;537;443;326;487;11;18;42;878
19038;578;590;565;376;302;544;446;335;489;11;18;42;898
19039;580;590;565;386;309;546;446;346;491;11;18;42;928
19040;581;589;566;399;316;550;447;350;496;11;18;42;968
19041;582;588;565;423;317;554;451;347;500;11;18;42;968
19042;582;587;567;457;314;554;451;340;500;11;18;42;978
19043;584;585;566;453;308;551;446;339;502;11;18;42;998
19044;585;585;565;450;301;554;448;344;506;11;18;43;018
19045;586;584;565;447;307;556;455;349;512;11;18;43;038
19046;587;583;564;462;309;558;465;351;514;11;18;43;058
19047;588;582;564;479;319;550;467;353;513;11;18;43;078
19048;591;581;564;487;312;554;462;353;515;11;18;43;098
19049;593;581;565;481;313;559;456;347;518;11;18;43;118
19050;593;580;564;472;337;556;453;349;513;11;18;43;138
19051;595;580;564;521;300;547;448;352;503;11;18;43;158
19052;596;579;564;534;309;557;452;360;499;11;18;43;178
19053;597;580;564;526;309;554;461;365;489;11;18;43;198
19054;598;579;563;532;314;548;463;365;485;11;18;43;218
19055;600;579;563;558;317;558;459;362;483;11;18;43;238
19056;600;579;563;571;323;571;448;355;492;11;18;43;258
19057;602;579;564;558;309;574;437;350;505;11;18;43;278
19058;603;579;564;567;309;564;429;347;511;11;18;43;298
19059;605;578;566;568;301;562;429;341;513;11;18;43;318
19060;607;578;565;587;309;562;436;335;513;11;18;43;338
19061;608;579;566;593;319;564;443;332;511;11;18;43;358
19062;610;579;567;607;311;559;443;326;502;11;18;43;378
19063;611;579;567;623;297;570;442;318;488;11;18;43;398
19064;612;579;567;625;340;578;444;318;477;11;18;43;418
19065;613;580;568;609;334;560;443;321;473;11;18;43;438
19066;614;579;567;613;337;560;442;319;478;11;18;43;458
19067;615;581;568;628;324;568;443;316;479;11;18;43;478
19068;616;580;568;647;324;574;448;316;473;11;18;43;498
19069;617;580;569;666;321;570;456;320;464;11;18;43;518
19070;618;581;568;665;324;570;460;324;459;11;18;43;538
19071;618;581;568;670;335;569;459;324;456;11;18;43;558
19072;618;581;568;667;334;580;458;320;450;11;18;43;578
19073;618;581;569;670;338;564;459;324;446;11;18;43;598
19074;618;581;567;683;335;565;461;332;439;11;18;43;618
19075;619;581;568;687;335;575;463;339;432;11;18;43;638
19076;618;581;567;677;337;572;464;343;430;11;18;43;658
19077;619;581;568;664;339;570;462;339;432;11;18;43;678
19078;618;581;568;668;334;572;460;338;435;11;18;43;698
19079;618;581;567;667;333;574;458;345;437;11;18;43;718
19080;619;581;567;662;326;573;459;349;440;11;18;43;738
19081;618;581;568;676;333;571;458;347;447;11;18;43;758
19082;619;581;568;681;333;568;457;345;456;11;18;43;778
19083;619;581;567;679;338;568;455;339;460;11;18;43;798
19084;619;581;568;678;342;570;453;338;457;11;18;43;818
19085;620;581;568;671;345;568;452;341;453;11;18;43;838
19086;620;581;568;671;351;567;452;341;450;11;18;43;858
19087;620;581;569;679;350;559;455;338;446;11;18;43;878
19088;620;582;569;675;353;559;459;335;446;11;18;43;898
19089;621;582;568;666;352;563;459;328;448;11;18;43;918
19090;621;582;568;663;339;567;466;321;448;11;18;43;938
19091;621;582;568;679;359;562;466;324;448;11;18;43;958
19092;622;582;568;679;342;559;464;328;446;11;18;43;978
19093;621;582;567;675;349;558;465;325;447;11;18;43;998
19094;622;582;566;676;350;553;465;325;446;11;18;44;018
19095;621;582;566;683;355;547;466;332;442;11;18;44;038
19096;622;582;566;681;356;551;467;340;438;11;18;44;058
19097;622;583;566;696;310;574;469;343;436;11;18;44;078
19098;622;583;566;698;359;560;468;340;436;11;18;44;098
19099;622;582;565;692;378;534;467;343;435;11;18;44;118
19100;622;582;566;688;350;546;468;343;438;11;18;44;138
19101;622;583;565;691;354;540;468;340;438;11;18;44;158
19102;621;583;565;689;352;538;469;337;439;11;18;44;178
19103;621;583;566;691;343;560;469;336;438;11;18;44;208
19104;622;582;565;685;359;542;464;333;443;11;18;44;248
19105;622;583;564;690;353;544;462;332;447;11;18;44;258
19106;622;582;565;688;350;546;462;331;448;11;18;44;268
19107;622;583;565;711;369;542;463;327;442;11;18;44;278
19108;623;583;564;701;347;536;465;328;437;11;18;44;298
19109;622;582;564;709;353;536;458;331;437;11;18;44;318
19110;623;582;564;719;365;529;458;333;438;11;18;44;338
19111;622;583;564;701;363;541;457;339;438;11;18;44;358
19112;622;583;564;686;353;543;457;338;438;11;18;44;378
19113;623;582;564;699;364;534;459;340;438;11;18;44;398
19114;622;583;564;693;356;534;458;339;440;11;18;44;418
19115;622;583;564;687;359;532;458;340;441;11;18;44;438
19116;622;582;564;693;355;525;458;341;440;11;18;44;458
19117;623;583;564;690;356;530;458;340;439;11;18;44;478
19118;623;583;564;690;356;537;458;340;439;11;18;44;498
19119;623;583;564;698;357;533;457;339;440;11;18;44;518
19120;623;583;564;701;354;536;458;339;443;11;18;44;538
19121;623;582;564;689;353;532;457;339;442;11;18;44;558
19122;623;583;564;693;349;536;457;340;442;11;18;44;578
19123;623;583;564;693;353;534;457;339;441;11;18;44;598
19124;623;583;564;697;365;533;457;339;441;11;18;44;618
19125;623;583;564;689;354;535;458;340;441;11;18;44;638
19126;623;584;565;697;362;532;457;340;440;11;18;44;658
19127;623;584;564;697;356;536;457;339;440;11;18;44;678
19128;623;583;564;693;358;534;457;339;437;11;18;44;698
19129;623;583;564;695;361;535;457;340;437;11;18;44;718
19130;623;583;564;691;360;533;457;340;437;11;18;44;738
19131;623;583;564;698;361;537;457;339;437;11;18;44;758
19132;623;583;564;697;358;533;457;340;437;11;18;44;788
19133;624;583;564;695;357;534;458;339;437;11;18;44;808
19134;623;583;564;695;359;534;458;339;437;11;18;44;818
19135;623;583;564;696;356;535;458;340;437;11;18;44;838
19136;623;583;564;703;365;532;457;339;437;11;18;44;868
19137;624;582;564;689;355;535;458;340;437;11;18;44;888
19138;624;583;564;697;365;536;457;340;437;11;18;44;898
19139;623;583;564;695;358;532;457;339;437;11;18;44;918
19140;623;583;564;695;361;534;457;339;437;11;18;44;938
19141;623;583;564;699;362;537;457;339;437;11;18;44;958
19142;623;583;564;692;357;532;457;340;437;11;18;44;978
19143;623;583;564;697;361;530;457;340;438;11;18;44;998
19144;623;583;564;696;361;534;457;340;437;11;18;45;018
19145;623;583;564;694;355;531;457;340;437;11;18;45;038
19146;623;583;564;697;361;532;457;339;437;11;18;45;058
19147;622;583;564;695;359;536;457;340;437;11;18;45;078
19148;623;583;564;696;359;535;457;340;437;11;18;45;098
19149;623;583;563;693;361;534;457;339;437;11;18;45;118
19150;623;583;564;695;363;533;457;339;437;11;18;45;138
19151;623;583;564;697;360;534;457;339;437;11;18;45;158
19152;623;583;563;694;360;534;457;339;437;11;18;45;178
19153;623;583;565;695;360;537;457;339;437;11;18;45;198
19154;623;583;565;696;364;532;457;340;437;11;18;45;218
19155;623;582;564;695;360;532;457;340;438;11;18;45;238
19156;623;583;564;695;363;533;457;339;437;11;18;45;258
19157;623;583;564;696;357;533;457;340;437;11;18;45;278
19158;622;583;565;697;360;535;457;339;437;11;18;45;298
19159;623;583;564;695;361;533;457;340;437;11;18;45;318
19160;622;583;564;692;357;538;457;340;437;11;18;45;338
19161;623;584;564;693;365;534;457;339;437;11;18;45;358
19162;623;584;564;692;361;532;457;340;437;11;18;45;378
19163;623;583;564;696;360;531;457;340;437;11;18;45;398
19164;623;583;564;694;361;534;457;339;437;11;18;45;418
19165;623;583;565;697;358;534;457;340;437;11;18;45;438
19166;623;583;564;696;361;533;457;340;438;11;18;45;458
19167;623;583;565;692;360;534;457;339;437;11;18;45;488
19168;623;583;565;696;359;534;457;340;437;11;18;45;528
19169;624;583;565;693;362;532;458;340;437;11;18;45;538
19170;622;583;563;691;358;533;457;340;437;11;18;45;538
19171;623;583;564;697;360;535;457;339;437;11;18;45;558
19172;623;583;564;695;357;535;457;339;438;11;18;45;578
19173;623;582;562;696;361;529;458;340;437;11;18;45;598
19174;624;582;564;697;361;532;457;339;437;11;18;45;618
19175;624;583;565;693;360;530;457;340;437;11;18;45;638
19176;623;583;563;693;357;534;457;340;437;11;18;45;658
19177;623;583;564;697;359;531;457;339;437;11;18;45;678
19178;623;583;564;693;359;534;457;340;437;11;18;45;698
19179;624;583;564;695;357;533;457;340;437;11;18;45;718
19180;623;582;563;694;363;534;457;339;437;11;18;45;738
19181;622;583;564;696;360;530;457;340;437;11;18;45;758
19182;623;583;564;696;361;534;458;340;437;11;18;45;778
19183;623;583;562;698;360;534;457;340;437;11;18;45;798
19184;623;583;565;696;363;535;457;340;437;11;18;45;818
19185;623;583;564;694;362;528;457;340;438;11;18;45;838
19186;623;583;563;695;360;532;457;340;438;11;18;45;858
19187;623;583;564;696;360;531;457;340;437;11;18;45;878
19188;623;583;564;699;360;537;457;340;437;11;18;45;898
19189;623;583;564;693;361;531;457;340;437;11;18;45;918
19190;623;583;564;695;362;535;457;340;437;11;18;45;938
19191;623;583;564;693;359;533;457;340;437;11;18;45;958
19192;623;583;564;697;364;533;457;339;438;11;18;45;978
19193;623;583;564;694;361;534;457;339;437;11;18;45;998
19194;623;583;564;698;358;531;457;339;437;11;18;46;018
19195;623;583;563;697;364;531;457;340;438;11;18;46;038
19196;623;583;564;695;360;535;457;339;437;11;18;46;058
19197;622;583;564;693;360;533;457;339;437;11;18;46;078
19198;622;583;564;696;364;532;457;340;438;11;18;46;098
19199;624;583;564;697;361;533;457;340;437;11;18;46;118
19200;623;583;564;693;363;530;457;340;438;11;18;46;138
19201;624;583;564;695;361;532;457;340;438;11;18;46;158
19202;623;583;565;693;359;532;457;339;437;11;18;46;178
19203;623;583;564;695;359;533;457;339;438;11;18;46;198
19204;623;583;565;691;363;534;457;339;437;11;18;46;218
19205;623;583;565;693;358;534;457;340;437;11;18;46;238
19206;623;583;564;695;357;531;457;340;437;11;18;46;258
19207;623;583;565;690;366;535;457;339;437;11;18;46;278
19208;623;583;565;696;356;533;457;340;437;11;18;46;298
19209;623;583;564;697;361;533;457;340;438;11;18;46;318
19210;623;583;564;693;359;535;457;340;437;11;18;46;338
19211;622;582;564;697;362;529;457;340;437;11;18;46;358
19212;623;583;564;693;356;536;457;340;438;11;18;46;378
19213;623;583;565;697;362;535;457;340;437;11;18;46;398
19214;623;583;564;693;357;536;457;340;437;11;18;46;418
19215;623;584;564;694;361;532;457;340;438;11;18;46;438
19216;623;583;565;692;361;535;457;340;438;11;18;46;458
19217;623;583;564;695;363;535;457;340;438;11;18;46;478
19218;623;583;564;695;363;533;457;339;437;11;18;46;498
19219;623;583;564;693;359;535;457;339;438;11;18;46;518
19220;623;582;564;698;361;534;457;339;437;11;18;46;538
19221;623;583;565;696;361;536;457;340;437;11;18;46;558
19222;623;583;565;696;361;535;457;340;437;11;18;46;578
19223;623;583;564;694;358;531;457;339;438;11;18;46;608
19224;624;582;564;695;365;536;457;340;437;11;18;46;618
19225;623;583;564;696;364;532;457;339;437;11;18;46;638
19226;623;583;564;696;361;538;457;340;437;11;18;46;658
19227;623;583;564;694;361;538;457;340;438;11;18;46;678
19228;623;583;564;695;359;535;457;340;438;11;18;46;698
19229;623;583;564;694;360;533;458;340;437;11;18;46;718
19230;623;583;565;695;359;534;457;340;438;11;18;46;738
19231;623;583;564;696;360;534;457;340;437;11;18;46;808
19232;624;583;564;696;359;532;457;340;437;11;18;46;818
19233;624;583;565;693;360;536;458;340;437;11;18;46;818
19234;623;583;564;693;361;534;457;340;437;11;18;46;828
19235;624;582;564;694;361;534;457;339;438;11;18;46;838
19236;623;582;564;695;361;533;457;340;437;11;18;46;858
19237;623;583;564;693;362;534;457;339;438;11;18;46;878
19238;623;583;564;693;359;534;458;340;438;11;18;46;898
19239;621;583;565;693;362;533;457;339;437;11;18;46;918
19240;623;583;564;695;361;530;457;340;437;11;18;46;938
19241;622;583;564;694;363;537;457;340;437;11;18;46;958
19242;623;583;564;694;358;531;457;339;438;11;18;46;978
19243;623;583;564;694;359;532;457;340;437;11;18;46;998
19244;623;583;564;690;360;533;457;340;437;11;18;47;018
19245;623;583;564;695;361;531;457;339;437;11;18;47;038
19246;623;583;564;693;364;532;457;339;437;11;18;47;058
19247;623;583;564;693;364;532;458;340;437;11;18;47;078
19248;623;583;565;693;362;533;457;340;437;11;18;47;098
19249;624;583;564;695;363;535;457;340;438;11;18;47;118
19250;623;583;564;691;361;533;457;340;437;11;18;47;138
19251;623;583;564;694;359;537;457;339;437;11;18;47;158
19252;623;583;564;693;359;533;457;339;437;11;18;47;178
19253;623;583;565;693;360;533;457;339;437;11;18;47;198
19254;623;582;564;693;359;536;458;340;437;11;18;47;218
19255;623;583;565;695;360;534;457;339;437;11;18;47;238
19256;623;584;565;694;359;534;457;340;437;11;18;47;258
19257;622;583;564;695;360;534;457;340;437;11;18;47;278
19258;623;583;565;696;362;536;457;339;437;11;18;47;298
19259;623;583;565;695;357;533;457;340;437;11;18;47;318
19260;623;581;564;695;361;535;457;339;437;11;18;47;338
19261;623;583;564;694;360;536;457;339;437;11;18;47;358
19262;623;582;564;690;361;534;457;340;437;11;18;47;378
19263;622;584;564;692;363;535;457;340;437;11;18;47;398
19264;623;583;564;696;361;534;457;340;438;11;18;47;418
19265;622;583;564;696;359;532;457;340;438;11;18;47;438
19266;623;583;564;696;361;534;457;340;437;11;18;47;458
19267;623;583;564;694;361;532;457;340;437;11;18;47;478
19268;623;583;564;696;360;534;457;340;437;11;18;47;498
19269;624;583;564;694;363;534;457;340;437;11;18;47;518
19270;623;582;564;694;363;536;457;340;437;11;18;47;538
19271;623;583;566;695;362;536;457;339;437;11;18;47;558
19272;623;583;565;697;363;535;457;340;437;11;18;47;578
19273;623;582;564;691;362;531;457;340;437;11;18;47;598
19274;623;583;564;691;360;531;457;339;438;11;18;47;618
19275;623;583;564;695;365;532;458;339;437;11;18;47;638
19276;622;583;564;697;362;534;457;340;437;11;18;47;658
19277;622;583;564;696;361;535;457;340;438;11;18;47;678
19278;623;583;564;693;360;533;457;339;437;11;18;47;698
19279;622;583;564;691;363;533;457;339;437;11;18;47;718
19280;623;583;564;694;361;534;457;340;437;11;18;47;738
19281;623;583;564;696;360;536;457;340;437;11;18;47;758
19282;623;583;564;697;360;533;457;339;437;11;18;47;778
19283;623;583;564;698;361;534;457;340;438;11;18;47;798
19284;623;583;565;693;362;537;457;339;437;11;18;47;818
19285;623;583;564;695;358;535;457;339;437;11;18;47;838
19286;623;583;564;694;363;534;457;340;438;11;18;47;858
19287;623;583;564;695;365;532;457;339;437;11;18;47;878
19288;623;583;564;693;360;532;457;340;437;11;18;47;898
19289;623;583;564;694;359;534;458;339;437;11;18;47;918
19290;623;583;564;695;359;535;457;339;437;11;18;47;938
19291;623;583;564;694;363;531;457;340;437;11;18;47;958
19292;623;582;564;693;360;532;458;340;437;11;18;47;978
19293;623;583;565;696;362;534;458;339;437;11;18;47;998
19294;623;583;565;697;360;534;457;339;437;11;18;48;018
19295;624;581;564;697;361;535;457;340;438;11;18;48;048
19296;623;583;565;695;364;530;457;339;438;11;18;48;088
19297;624;583;565;694;361;535;457;340;437;11;18;48;098
19298;623;584;564;692;361;534;457;340;438;11;18;48;098
19299;623;581;564;694;357;532;457;340;437;11;18;48;118
19300;623;581;564;693;363;534;457;339;437;11;18;48;138
19301;623;581;564;696;358;536;457;340;437;11;18;48;158
19302;623;583;564;694;361;535;457;339;437;11;18;48;178
19303;623;583;565;694;361;535;457;339;437;11;18;48;198
19304;624;583;564;696;356;536;457;340;438;11;18;48;218
19305;623;582;564;695;361;536;457;339;437;11;18;48;238
19306;623;581;564;700;357;533;458;340;437;11;18;48;258
19307;623;581;564;694;361;532;457;339;437;11;18;48;278
19308;623;581;566;693;359;534;458;340;437;11;18;48;298
19309;624;584;565;695;362;532;457;339;438;11;18;48;318
19310;623;582;565;696;362;532;457;340;437;11;18;48;338
19311;623;584;565;696;361;536;457;339;437;11;18;48;358
19312;623;583;565;695;361;533;457;339;437;11;18;48;378
19313;623;584;565;695;362;531;457;339;437;11;18;48;398
19314;623;583;564;696;361;532;457;340;437;11;18;48;418
19315;623;582;564;695;362;533;457;340;437;11;18;48;438
19316;623;582;564;694;363;534;457;340;437;11;18;48;458
19317;623;582;564;695;358;536;457;339;437;11;18;48;478
19318;623;583;564;691;360;534;457;339;437;11;18;48;498
19319;623;583;565;695;357;536;457;339;437;11;18;48;518
19320;623;583;565;695;361;534;458;340;438;11;18;48;538
19321;623;582;563;697;362;534;457;339;437;11;18;48;568
19322;623;582;563;697;361;534;457;340;437;11;18;48;578
19323;624;583;565;695;359;534;457;340;437;11;18;48;598
19324;623;583;564;695;361;536;457;340;437;11;18;48;618
19325;623;583;564;694;360;536;457;340;437;11;18;48;638
19326;623;583;564;696;363;536;458;339;437;11;18;48;658
19327;623;582;564;691;361;538;457;339;437;11;18;48;678
19328;623;583;564;695;361;535;457;340;438;11;18;48;698
19329;623;582;566;694;362;536;457;339;437;11;18;48;718
19330;623;583;565;694;357;536;457;339;437;11;18;48;738
19331;623;583;563;696;358;532;457;340;438;11;18;48;768
19332;624;583;564;695;362;536;457;340;437;11;18;48;788
19333;623;583;564;693;357;532;457;340;437;11;18;48;798
19334;623;582;564;697;356;533;457;339;437;11;18;48;818
19335;623;583;565;696;361;538;457;340;437;11;18;48;838
19336;623;583;564;694;357;534;457;339;437;11;18;48;858
19337;623;583;565;694;361;534;457;339;437;11;18;48;878
19338;623;583;565;694;358;532;457;340;437;11;18;48;898
19339;623;584;564;694;360;533;457;339;437;11;18;48;918
19340;623;583;564;692;363;533;457;339;437;11;18;48;938
19341;624;583;565;695;359;534;457;339;437;11;18;48;958
19342;624;582;564;697;358;535;457;339;436;11;18;48;988
19343;623;583;564;696;362;536;458;340;437;11;18;49;008
19344;623;582;565;696;360;534;457;340;437;11;18;49;018
19345;623;582;564;697;357;532;457;340;437;11;18;49;038
19346;624;583;565;694;364;536;457;340;437;11;18;49;058
19347;623;583;564;693;363;533;457;340;437;11;18;49;088
19348;623;581;564;697;361;533;458;340;437;11;18;49;098
19349;623;581;565;694;361;532;457;340;437;11;18;49;118
19350;623;582;564;695;360;530;457;340;437;11;18;49;138
19351;623;582;564;693;359;534;457;340;437;11;18;49;158
19352;623;582;564;694;362;532;457;340;437;11;18;49;178
19353;624;582;564;696;359;532;458;340;437;11;18;49;198
19354;624;581;564;696;361;534;457;340;437;11;18;49;218
19355;624;582;564;696;363;535;457;339;437;11;18;49;238
19356;624;582;565;695;365;531;457;340;437;11;18;49;258
19357;624;583;564;695;363;534;457;340;436;11;18;49;278
19358;624;582;564;698;358;531;457;339;437;11;18;49;298
19359;624;582;564;693;360;535;457;339;437;11;18;49;368
19360;624;583;564;694;363;537;457;340;437;11;18;49;378
19361;624;583;565;696;361;535;457;340;438;11;18;49;378
19362;624;582;564;692;361;532;457;340;437;11;18;49;378
19363;623;582;564;692;359;534;458;339;437;11;18;49;398
19364;624;583;564;693;360;536;457;339;437;11;18;49;418
19365;623;582;565;693;361;534;457;340;437;11;18;49;438
19366;623;583;565;696;361;536;457;339;437;11;18;49;458
19367;623;583;564;694;363;532;457;339;437;11;18;49;478
